,Start_Date,End_date,Specalist_Name,RecipientFirstName,RecipientEmail,ExternalDataReference,Finished,Status,Rating of the overall Support,Ability to communicate clearly,Knowledge of SP-API products & Services,Merchant_Token,Comments,LocationLatitude,LocationLongitude,LocationAccuracy,SPOC,Key,Average CSAT,region
19,6/16/2023 10:11,6/16/2023 10:51,,,,,1,0,5- Excellent,4,5,A1AETSS7UPK07F,"Kezia has helped us a lot from the beginning, she has been very proactive and has accompanied us in a very professional way during the whole process. She has facilitated the integration process with Amazon, so I value her work very positively.",41.387,2.1701,-1,KEZIA IDIKKULA MUTHALALY,A1AETSS7UPK07FKEZIA IDIKKULA MUTHALALY,4.5,EU
20,6/16/2023 13:54,6/16/2023 13:56,,,,,1,0,5- Excellent,5,5,A1CN3R5738HTGN,,46.4887,11.3394,-1,KEZIA IDIKKULA MUTHALALY,A1CN3R5738HTGNKEZIA IDIKKULA MUTHALALY,5,EU
21,6/23/2023 9:30,6/23/2023 9:38,,,,,1,0,5- Excellent,5,5,A3NCZOK9A0U558,"Kezia provided exceptional support in resolving our SP-API setup and migration issue, which was crucial given the high volume of business we conduct on Amazon across multiple countries. Her assistance was business critical, ensuring a smooth transition.\\Kezia played a vital role in helping us successfully integrate the Merchant Customer Integration Document (MCID) into our SP-API setup, despite its complexity. Her expertise and dedication were evident throughout the process, making a significant impact on our ability to operate effectively.\\In summary, Kezia's exceptional support in resolving our SP-API issue and seamlessly integrating the MCID was instrumental in overcoming challenges and maintaining our business's success across multiple countries on Amazon.",51.532,0.0884,-1,KEZIA IDIKKULA MUTHALALY,A3NCZOK9A0U558KEZIA IDIKKULA MUTHALALY,5,EU
22,6/28/2023 11:35,6/28/2023 11:36,,,,,1,0,5- Excellent,5,5,A19OYU22KPHI8H,,51.4574,3.567,-1,KEZIA IDIKKULA MUTHALALY,A19OYU22KPHI8HKEZIA IDIKKULA MUTHALALY,5,NL
23,7/6/2023 16:46,7/6/2023 16:49,,,,,1,0,5- Excellent,5,5,A15RHDN1RI1XDW,your representative helped us in detail in solving all our problems. Thanks for everything,41.0479,28.9773,-1,KEZIA IDIKKULA MUTHALALY,A15RHDN1RI1XDWKEZIA IDIKKULA MUTHALALY,5,TR
24,7/7/2023 8:11,7/7/2023 8:12,,,,,1,0,5- Excellent,5,5,A1FBXSQMAZ6D42,,41.0479,28.9773,-1,KEZIA IDIKKULA MUTHALALY,A1FBXSQMAZ6D42KEZIA IDIKKULA MUTHALALY,5,#N/A
25,7/10/2023 14:26,7/10/2023 14:30,,,,,1,0,5- Excellent,5,5,A1XGME93BX1P3V,It's been  a long time that I did not receive such great support from any person on amazon's team.\Kezia idoes have patience and skill together,48.6014,-1.8954,-1,KEZIA IDIKKULA MUTHALALY,A1XGME93BX1P3VKEZIA IDIKKULA MUTHALALY,5,EU
26,7/27/2023 17:10,7/27/2023 17:13,,,,,1,0,5- Excellent,5,5,A1XGME93BX1P3V,"As a CEO, I know when someone special is working remarkably well. Kezia's patience and knowledge make her a great asset to Amazon. If all Amazon employees were at her level, we'd do much better with your platform, you may look at her and what is she doing to build up a better support team in the future.",48.6014,-1.8954,-1,KEZIA IDIKKULA MUTHALALY,A1XGME93BX1P3VKEZIA IDIKKULA MUTHALALY,5,EU
2,5/3/2021 16:06,5/3/2021 16:08,,,,,1,0,5- Excellent,4,5,A1SEGRGRNYOIHW,,45.55470276,5.980102539,-1,YASHWANT KOMATI,A1SEGRGRNYOIHWYASHWANT KOMATI,4.5,#N/A
3,5/17/2021 12:14,5/17/2021 12:17,,,,,1,0,5- Excellent,5,5,AY1DPTH4SR537,,38.87309265,-1.092102051,-1,YASHWANT KOMATI,AY1DPTH4SR537YASHWANT KOMATI,5,#N/A
4,5/17/2021 18:56,5/17/2021 18:56,,,,,1,0,5- Excellent,5,5,A2FP3WC79CXYXU,,39.73179626,-104.9669037,-1,YASHWANT KOMATI,A2FP3WC79CXYXUYASHWANT KOMATI,5,#N/A
5,5/17/2021 18:56,5/17/2021 18:56,,,,,1,0,5- Excellent,5,5,A2FP3WC79CXYXU,,53.3381958,-6.259094238,-1,YASHWANT KOMATI,A2FP3WC79CXYXUYASHWANT KOMATI,5,#N/A
6,5/17/2021 18:56,5/17/2021 19:00,,,,,1,0,4- Good,4,4,A2FP3WC79CXYXU,Overall for the initial call we were provided us a direction to get started.,39.38360596,-104.5920029,-1,YASHWANT KOMATI,A2FP3WC79CXYXUYASHWANT KOMATI,4,#N/A
7,5/24/2021 11:22,5/24/2021 11:23,,,,,1,0,5- Excellent,5,5,,,41.84829712,-87.65170288,-1,YASHWANT KOMATI,,5,#N/A
8,6/8/2021 12:33,6/8/2021 12:33,,,,,1,0,5- Excellent,5,5,A3VD6X73O2KHIC,Good first call regarding Sp APi,51.6427002,-0.364700317,-1,YASHWANT KOMATI,A3VD6X73O2KHICYASHWANT KOMATI,5,#N/A
9,6/10/2021 15:19,6/10/2021 15:23,,,,,1,0,3 -Fair,2,5,AH4KVXLOK9VJ8,,47.78739929,5.065093994,-1,YASHWANT KOMATI,AH4KVXLOK9VJ8YASHWANT KOMATI,3.5,#N/A
10,6/14/2021 10:16,6/14/2021 10:21,,,,,1,0,4- Good,5,5,A3B2P5M9LNNZ7R,,48.83230591,2.407501221,-1,YASHWANT KOMATI,A3B2P5M9LNNZ7RYASHWANT KOMATI,5,#N/A
11,6/16/2021 15:19,6/16/2021 15:40,,,,,1,0,5- Excellent,5,4,A36ZK2676CMY20,,50.96659851,6.900497437,-1,YASHWANT KOMATI,A36ZK2676CMY20YASHWANT KOMATI,4.5,#N/A
12,6/17/2021 23:26,6/17/2021 23:28,,,,,1,0,5- Excellent,5,5,A12AOMZMI6VQE7,,40.91360474,14.80149841,-1,YASHWANT KOMATI,A12AOMZMI6VQE7YASHWANT KOMATI,5,#N/A
13,6/18/2021 13:35,6/18/2021 13:37,,,,,1,0,5- Excellent,5,5,A1M2Q6YG132EYQ,I'm very grateful for the chance to get to speak to someone like this!,38.26679993,140.8604126,-1,YASHWANT KOMATI,A1M2Q6YG132EYQYASHWANT KOMATI,5,#N/A
14,6/28/2021 13:29,6/28/2021 13:30,,,,,1,0,4- Good,4,3,,,48.83230591,2.407501221,-1,YASHWANT KOMATI,,3.5,#N/A
15,7/6/2021 19:56,7/6/2021 19:56,,,,,1,0,5- Excellent,5,5,AN3UUTP4NIXEC,,43.79870605,-79.4815979,-1,YASHWANT KOMATI,AN3UUTP4NIXECYASHWANT KOMATI,5,#N/A
16,7/19/2021 11:25,7/19/2021 11:30,,,,,1,0,5- Excellent,5,5,A3NYXP6DUI6S3E,"Yashwant is very communicative and helpful, I have no doubt he will be a big help for us during our API integration.",15.01860046,120.6159058,-1,YASHWANT KOMATI,A3NYXP6DUI6S3EYASHWANT KOMATI,5,#N/A
17,7/26/2021 11:41,7/26/2021 11:42,,,,,1,0,5- Excellent,5,5,A2FNZTH6LILF04,,45.65989685,8.792892456,-1,YASHWANT KOMATI,A2FNZTH6LILF04YASHWANT KOMATI,5,#N/A
18,7/26/2021 11:41,7/26/2021 11:42,,,,,1,0,5- Excellent,4,5,AFFXE502WEJVS,,48.85820007,2.338699341,-1,YASHWANT KOMATI,AFFXE502WEJVSYASHWANT KOMATI,4.5,#N/A
19,8/9/2021 16:21,8/9/2021 16:22,,,,,1,0,5- Excellent,5,5,A273Y209HH0K93,,-37.81089783,144.9544067,-1,YASHWANT KOMATI,A273Y209HH0K93YASHWANT KOMATI,5,#N/A
20,8/10/2021 9:30,8/10/2021 9:36,,,,,1,0,5- Excellent,5,5,A12KD5S44YSNY6,"Yashwant was very supportive in the entire call. He has shared his screen multiple times and explained things very neatly.\ very happy after talking to him, had cleared lot of doubts.",19.19630432,72.96749878,-1,YASHWANT KOMATI,A12KD5S44YSNY6YASHWANT KOMATI,5,#N/A
21,8/23/2021 15:02,8/23/2021 15:02,,,,,1,0,5- Excellent,5,5,AFFXE502WEJVS,,49.01210022,2.039093018,-1,YASHWANT KOMATI,AFFXE502WEJVSYASHWANT KOMATI,5,#N/A
22,9/28/2021 21:14,9/28/2021 21:30,,,,,1,0,5- Excellent,5,5,A20ZV37MLG7MWJ,"Unfortunately, i do not remember the name of the rest of the support team but I have to say that Yashwant and the team were very professional and knowledgeable. They were able to walk us through the steps, recognize the issue and come up with a solution. It could not get any better. \\Thank you.",37.7796936,-122.4159012,-1,YASHWANT KOMATI,A20ZV37MLG7MWJYASHWANT KOMATI,5,#N/A
23,10/7/2021 17:56,10/7/2021 17:57,,,,,1,0,5- Excellent,5,5,ATRWNQGFLSKKF,"Very fast, kind and helpful. Thanks a lot!",48.16630554,11.56829834,-1,YASHWANT KOMATI,ATRWNQGFLSKKFYASHWANT KOMATI,5,#N/A
24,10/7/2021 23:26,10/7/2021 23:26,,,,,1,0,5- Excellent,5,5,A2NCR0XD0UQJWE,,40.49719238,-4.063598633,-1,YASHWANT KOMATI,A2NCR0XD0UQJWEYASHWANT KOMATI,5,#N/A
25,10/20/2021 11:56,10/20/2021 11:56,,,,,1,0,5- Excellent,5,5,,,25.26330566,55.30870056,-1,YASHWANT KOMATI,,5,#N/A
26,11/11/2021 10:33,11/11/2021 10:34,,,,,1,0,5- Excellent,5,5,A2L0JEO2AF87S7,,41.36889648,16.14900208,-1,YASHWANT KOMATI,A2L0JEO2AF87S7YASHWANT KOMATI,5,#N/A
27,11/18/2021 14:04,11/18/2021 14:06,,,,,1,0,4- Good,4,4,AOQ4BHUW641HQ,,53.79449463,-1.552398682,-1,YASHWANT KOMATI,AOQ4BHUW641HQYASHWANT KOMATI,4,#N/A
28,11/22/2021 6:53,11/22/2021 6:53,,,,,1,0,5- Excellent,5,5,A3N028S66JE46D,,30.07780457,31.28520203,-1,YASHWANT KOMATI,A3N028S66JE46DYASHWANT KOMATI,5,#N/A
29,11/25/2021 18:21,11/25/2021 18:22,,,,,1,0,5- Excellent,5,5,AN3UUTP4NIXEC,,45.80400085,-74.01760101,-1,YASHWANT KOMATI,AN3UUTP4NIXECYASHWANT KOMATI,5,#N/A
30,11/26/2021 11:57,11/26/2021 11:57,,,,,1,0,5- Excellent,5,5,,,41.38699341,2.17010498,-1,YASHWANT KOMATI,,5,#N/A
31,11/26/2021 11:57,11/26/2021 11:57,,,,,1,0,5- Excellent,5,5,A3TRFQC9XZ3ZB1,All its ok.,41.57650757,1.617492676,-1,YASHWANT KOMATI,A3TRFQC9XZ3ZB1YASHWANT KOMATI,5,#N/A
32,11/26/2021 11:57,11/26/2021 11:57,,,,,1,0,5- Excellent,5,5,A3TRFQC9XZ3ZB1,,41.57650757,1.617492676,-1,YASHWANT KOMATI,A3TRFQC9XZ3ZB1YASHWANT KOMATI,5,#N/A
33,12/1/2021 3:55,12/1/2021 3:55,,,,,1,0,5- Excellent,5,4,A18DNXYJ3I558N,,39.04690552,-77.49030304,-1,YASHWANT KOMATI,A18DNXYJ3I558NYASHWANT KOMATI,4.5,#N/A
34,12/10/2021 9:14,12/10/2021 9:15,,,,,1,0,5- Excellent,5,5,A27OH5FTYU6JQY,"The total experience of Amazon and getting our API published was absolutely terrible, but Yashwant at least made it bearable by responding quickly and doing everything to make our experience better. \\Overall Amazon customer support and dev help: Absolutely terrible, nothing compared to competition\Yashwant's help: ACE!",52.18840027,5.375198364,-1,YASHWANT KOMATI,A27OH5FTYU6JQYYASHWANT KOMATI,5,#N/A
35,12/14/2021 10:27,12/14/2021 10:29,,,,,1,0,5- Excellent,4,5,A1JCP4P47V8TSP,,45.49099731,12.15460205,-1,YASHWANT KOMATI,A1JCP4P47V8TSPYASHWANT KOMATI,4.5,#N/A
36,12/15/2021 8:07,12/15/2021 8:08,,,,,1,0,5- Excellent,5,5,ADSWXMPEOLURP,Yashwant is always prompt and professional in his response and support. His depth of knowledge has helped my sellers to resolve many issues with ease. Highly appreciated his support!,-33.86720276,151.199707,-1,YASHWANT KOMATI,ADSWXMPEOLURPYASHWANT KOMATI,5,#N/A
37,12/15/2021 14:10,12/15/2021 14:10,,,,,1,0,5- Excellent,5,5,A2WLFDQBOGMB8N,,50.11880493,8.684295654,-1,YASHWANT KOMATI,A2WLFDQBOGMB8NYASHWANT KOMATI,5,#N/A
38,12/16/2021 17:23,12/16/2021 17:27,,,,,1,0,5- Excellent,5,5,A20ZV37MLG7MWJ,"Yashwant has been very helpful and patient with our migration. Yashwant was able to clarify all my questions and was able to guide me on the right path to fixing my error. If there was an option of having 10 out 5 rating, i would definitely choose 10. Thank you Yashwant for the guidance and assistance!",37.77709961,-122.4059982,-1,YASHWANT KOMATI,A20ZV37MLG7MWJYASHWANT KOMATI,5,#N/A
39,12/17/2021 11:57,12/17/2021 11:57,,,,,1,0,5- Excellent,5,5,A24M8M0H19RQIR,,48.85820007,2.338699341,-1,YASHWANT KOMATI,A24M8M0H19RQIRYASHWANT KOMATI,5,#N/A
40,12/21/2021 12:08,12/21/2021 12:31,,,,,1,0,5- Excellent,5,5,A3UB8IBZKQ0YNS,,38.64700317,35.76499939,-1,YASHWANT KOMATI,A3UB8IBZKQ0YNSYASHWANT KOMATI,5,#N/A
41,12/23/2021 16:41,12/23/2021 16:46,,,,,1,0,5- Excellent,4,5,AOEAIE3TQ08UN,,47.63479614,-122.3451004,-1,YASHWANT KOMATI,AOEAIE3TQ08UNYASHWANT KOMATI,4.5,#N/A
42,1/10/2022 11:18,1/10/2022 11:20,,,,,1,0,5- Excellent,5,5,,,42.60420227,-5.585800171,-1,YASHWANT KOMATI,,5,#N/A
43,1/10/2022 11:21,1/10/2022 11:21,,,,,1,0,5- Excellent,5,5,A3TRFQC9XZ3ZB1,All it's perfect always with Yaswant,42.60420227,-5.585800171,-1,YASHWANT KOMATI,A3TRFQC9XZ3ZB1YASHWANT KOMATI,5,#N/A
44,1/10/2022 11:18,1/10/2022 11:21,,,,,1,0,5- Excellent,5,5,,,41.57650757,1.617492676,-1,YASHWANT KOMATI,,5,#N/A
45,1/10/2022 11:21,1/10/2022 11:22,,,,,1,0,5- Excellent,5,5,A3TRFQC9XZ3ZB1,,41.57650757,1.617492676,-1,YASHWANT KOMATI,A3TRFQC9XZ3ZB1YASHWANT KOMATI,5,#N/A
46,3/3/2022 12:02,3/3/2022 12:06,,,,,1,0,4- Good,5,5,A3PQ6QVFXFGQ01,"Helped resolve a permission issue we had been experiencing - Seemed the only problem was creating our policy differently (same JSON but as a customer managed policy not an inline one). Which is rather strange tbh.\But overall, he was very helpful and easy to talk to.",51.48919678,0.043899536,-1,YASHWANT KOMATI,A3PQ6QVFXFGQ01YASHWANT KOMATI,5,#N/A
47,3/15/2022 17:44,3/15/2022 17:44,,,,,1,0,5- Excellent,5,5,A2OMTXKFADW0PO,,51.50259399,-0.065994263,-1,YASHWANT KOMATI,A2OMTXKFADW0POYASHWANT KOMATI,5,#N/A
48,4/7/2022 1:38,4/7/2022 1:56,,,,,1,0,5- Excellent,5,5,A4IBC1X76HVPJ,"Yashwant was the only reason we were able to complete the project without any delays. As there was a time difference between India and Australia, he always made sure to answer our queries even when he was off from work. His constant and continued support throughout the project helped us tremendously to complete the project in time. He answered all our queries about the project with utmost professionalism. When we were struggling with technical issues regarding the project he was able to solve them right away, when we were struggling with the carrier for order pickup Yashwant made sure to escalate it to the right team to resolve the issue as quickly as possible. His in-depth knowledge of all the working parts of the project helped us complete the project smoothly. A huge thanks to Yashwant from the SELLO team and would recommend him for any future projects.",-37.8159,144.9669,-1,YASHWANT KOMATI,A4IBC1X76HVPJYASHWANT KOMATI,5,#N/A
49,4/12/2022 11:51,4/12/2022 22:53,,,,,1,0,5- Excellent,5,5,,,51.4964,-0.1224,-1,YASHWANT KOMATI,,5,#N/A
50,5/19/2022 8:39,5/19/2022 8:56,,,,,1,0,5- Excellent,5,5,A1MDZGJMJFIZAC,He is very supportive and understanding. He also put an efforts and enough flexible to guide us for our requirement. He knows his stuff properly so he can guide way better.,25.2633,55.3087,-1,YASHWANT KOMATI,A1MDZGJMJFIZACYASHWANT KOMATI,5,#N/A
51,5/24/2022 17:44,5/24/2022 17:46,,,,,1,0,5- Excellent,5,5,A1LRCTP3SVOP6Q,Yashwant Komati is the dev support person who has been helping us. They have been excellent. Really helpful and prompt support.\\Thanks,53.484,-2.0892,-1,YASHWANT KOMATI,A1LRCTP3SVOP6QYASHWANT KOMATI,5,#N/A
52,5/25/2022 15:54,5/25/2022 15:55,,,,,1,0,5- Excellent,5,5,A19M3BMK3TQ0ZC,"The team including but not limited to Cheng, Yashwant, Emma, Tim & Rebecca has been an absolute pleasure to work with. I am looking at working even more closely moving forward. Thank you Amazon.",-37.8159,144.9669,-1,YASHWANT KOMATI,A19M3BMK3TQ0ZCYASHWANT KOMATI,5,#N/A
53,6/9/2022 14:36,6/9/2022 14:37,,,,,1,0,4- Good,4,5,AQ59IEXQVAO35,,50.1188,8.6843,-1,YASHWANT KOMATI,AQ59IEXQVAO35YASHWANT KOMATI,4.5,EU
54,6/13/2022 10:32,6/13/2022 10:33,,,,,1,0,5- Excellent,5,5,A201P0NA5LI5OD,Very kind and decisive,42.8572,-2.6981,-1,YASHWANT KOMATI,A201P0NA5LI5ODYASHWANT KOMATI,5,#N/A
55,6/21/2022 19:37,6/21/2022 19:37,,,,,1,0,5- Excellent,4,5,AU6BORF8SRXG7,,19.0748,72.8856,-1,YASHWANT KOMATI,AU6BORF8SRXG7YASHWANT KOMATI,4.5,#N/A
56,6/22/2022 17:22,6/22/2022 17:23,,,,,1,0,5- Excellent,5,5,A3PGSRPIY7PPUO,Overall great experience. Always knowledgeable and fast in communication. Thanks a lot!,37.751,-97.822,-1,YASHWANT KOMATI,A3PGSRPIY7PPUOYASHWANT KOMATI,5,#N/A
57,6/29/2022 15:50,6/29/2022 15:52,,,,,1,0,5- Excellent,5,5,A2U5QPRA87QBYX,Lovely pleasant chap. Very Very helpful,51.5518,-0.1345,-1,YASHWANT KOMATI,A2U5QPRA87QBYXYASHWANT KOMATI,5,#N/A
58,6/29/2022 15:50,6/29/2022 15:57,,,,,1,0,5- Excellent,5,5,A2U5QPRA87QBYX,Yash was just brilliant!! He explained everything simply & got us past our queries & setup in lightning time. Thank you Yash,51.4756,-2.1985,-1,YASHWANT KOMATI,A2U5QPRA87QBYXYASHWANT KOMATI,5,#N/A
59,6/30/2022 9:08,6/30/2022 9:11,,,,,1,0,5- Excellent,5,5,A3QO5UC2203QP9,Yashwant was the agent who worked in our case and he was super knowledgeable which was a key enabler to solve our cases with the seller. He also showed ownership in working closely with the sellers and was willing to attend calls to solve for our blockers. This led to getting the needed clarity on the integration process which was required for our project launch.,50.1188,8.6843,-1,YASHWANT KOMATI,A3QO5UC2203QP9YASHWANT KOMATI,5,#N/A
60,6/30/2022 9:11,6/30/2022 9:11,,,,,1,0,5- Excellent,5,5,A2YXFJR7OLO0KI,Yashwant was the agent who worked in our case and he was super knowledgeable which was a key enabler to solve our cases with the seller. He also showed ownership in working closely with the sellers and was willing to attend calls to solve for our blockers. This led to getting the needed clarity on the integration process which was required for our project launch.,50.1188,8.6843,-1,YASHWANT KOMATI,A2YXFJR7OLO0KIYASHWANT KOMATI,5,#N/A
61,7/6/2022 13:47,7/6/2022 13:49,,,,,1,0,5- Excellent,5,5,A1RBLI8BU7UB9Y,,51.8499,0.3069,-1,YASHWANT KOMATI,A1RBLI8BU7UB9YYASHWANT KOMATI,5,#N/A
62,7/13/2022 13:49,7/13/2022 13:50,,,,,1,0,5- Excellent,5,5,A3PQ6QVFXFGQ01,"Yash was excellent, helped locate the problem and was patient with us in getting it all resolved and working.",51.4964,-0.1224,-1,YASHWANT KOMATI,A3PQ6QVFXFGQ01YASHWANT KOMATI,5,#N/A
63,7/16/2022 17:04,7/16/2022 17:05,,,,,1,0,5- Excellent,5,5,AP4S2PNJGQSVJ,,52.5312,13.3878,-1,YASHWANT KOMATI,AP4S2PNJGQSVJYASHWANT KOMATI,5,#N/A
64,8/4/2022 17:30,8/4/2022 17:30,,,,,1,0,5- Excellent,5,5,A201P0NA5LI5OD,,43.1479,12.1097,-1,YASHWANT KOMATI,A201P0NA5LI5ODYASHWANT KOMATI,5,#N/A
65,8/8/2022 10:10,8/8/2022 10:14,,,,,1,0,5- Excellent,5,4,A3KQQV48BUTIJM,Yashwant was very fast and helpful with his responses.,53.5651,9.9739,-1,YASHWANT KOMATI,A3KQQV48BUTIJMYASHWANT KOMATI,4.5,#N/A
66,8/11/2022 9:47,8/11/2022 9:51,,,,,1,0,4- Good,4,4,A128CR1SPKD8HO,"We received quite quick replys, sometimes it only took a few hours.",52.1342,8.6993,-1,YASHWANT KOMATI,A128CR1SPKD8HOYASHWANT KOMATI,4,#N/A
67,9/14/2022 11:22,9/14/2022 11:25,,,,,1,0,5- Excellent,5,5,A45WGWJYWNE5C,The experience of dealing with the API integration representative was excellent. He was very knowledgeable and prompt in answering all the queries which helped us resolving the issues in time. Hats off to such good employees Amazon has.,28.6328,77.2204,-1,YASHWANT KOMATI,A45WGWJYWNE5CYASHWANT KOMATI,5,#N/A
68,9/14/2022 16:04,9/14/2022 16:06,,,,,1,0,5- Excellent,5,5,A2AAP1ZNM6SPO6,Yashwant has been very helpful. Prompt response. Can not be better.,-37.8411,144.9799,-1,YASHWANT KOMATI,A2AAP1ZNM6SPO6YASHWANT KOMATI,5,#N/A
69,12/16/2022 1:20,12/16/2022 1:23,,,,,1,0,4- Good,5,5,unknown,The process of requesting and receiving test orders could be dealt with better - e.g automatically creating multiple dummy orders in partners amazon store for AES testing purposes.,-36.8506,174.7679,-1,YASHWANT KOMATI,unknownYASHWANT KOMATI,5,#N/A
70,4/17/2023 14:19,4/17/2023 14:21,,,,,1,0,5- Excellent,5,5,AUKG5E0J6RRZH,,45.7701,9.1871,-1,YASHWANT KOMATI,AUKG5E0J6RRZHYASHWANT KOMATI,5,#N/A
71,6/1/2023 13:22,6/1/2023 13:25,,,,,1,0,5- Excellent,5,5,AP058T5SZVOSA,"Yash was able to quickly identify the root cause and assist the brand on unblocking delivery issues associated with the API. He communicated updates and was proactive to resolve with both internal and external partners, which was highly appreciated.",39.0469,-77.4903,-1,YASHWANT KOMATI,AP058T5SZVOSAYASHWANT KOMATI,5,US
72,6/1/2023 13:22,6/1/2023 13:28,,,,,1,0,5- Excellent,5,5,AP058T5SZVOSA,"Yashwant is a true professional, a deep connoisseur of SP-API products and services.",44.1071,12.4191,-1,YASHWANT KOMATI,AP058T5SZVOSAYASHWANT KOMATI,5,US
2,6/29/2022 8:16,6/29/2022 8:20,,,,,1,0,3- Fair,3,3,A27YJ5VCT3B4DI,"The screenshare was a bit laggy, voice is also unlcear sometimes but generally ok.",-38.148,176.2114,-1,LIPSA MOHANTY,A27YJ5VCT3B4DILIPSA MOHANTY,3,#N/A
3,7/12/2022 10:00,7/12/2022 10:11,,,,,1,0,5- Excellent,5,5,A32VL2PF2JLGTX,,1.327,103.8972,-1,LIPSA MOHANTY,A32VL2PF2JLGTXLIPSA MOHANTY,5,#N/A
4,7/12/2022 12:45,7/12/2022 12:47,,,,,1,0,5- Excellent,5,5,A2LLN6FOIDNUIJ,,45.4722,9.1922,-1,LIPSA MOHANTY,A2LLN6FOIDNUIJLIPSA MOHANTY,5,#N/A
5,8/3/2022 12:12,8/3/2022 12:22,,,,,1,0,5- Excellent,5,5,A3NDKE4ANIK1BE,,50.102,16.4717,-1,LIPSA MOHANTY,A3NDKE4ANIK1BELIPSA MOHANTY,5,#N/A
6,8/10/2022 7:04,8/10/2022 7:06,,,,,1,0,5- Excellent,5,5,A29JY6WLPCR27S,Thank you for organizing and explaining the steps.,-33.8715,151.2006,-1,LIPSA MOHANTY,A29JY6WLPCR27SLIPSA MOHANTY,5,#N/A
7,8/10/2022 11:15,8/10/2022 13:05,,,,,1,0,5- Excellent,5,5,ANP0DEG5ZU0TH,,51.9606,5.973,-1,LIPSA MOHANTY,ANP0DEG5ZU0THLIPSA MOHANTY,5,#N/A
8,9/2/2022 8:56,9/2/2022 9:22,,,,,1,0,5- Excellent,5,5,A17Z6OYDMF2V9K,,1.3248,103.8566,-1,LIPSA MOHANTY,A17Z6OYDMF2V9KLIPSA MOHANTY,5,#N/A
9,10/17/2022 14:34,10/17/2022 14:35,,,,,1,0,5- Excellent,5,5,A3PVLBH4IG73H5,,52.2299,21.0093,-1,LIPSA MOHANTY,A3PVLBH4IG73H5LIPSA MOHANTY,5,#N/A
10,10/20/2022 16:52,10/20/2022 16:54,,,,,1,0,5- Excellent,5,5,A3K5XTICP5MLZJ,"Lipsa was spot and very help and informative,",34.6874,33.0366,-1,LIPSA MOHANTY,A3K5XTICP5MLZJLIPSA MOHANTY,5,#N/A
11,10/23/2022 20:22,10/23/2022 20:23,,,,,1,0,5- Excellent,5,4,ANP0DEG5ZU0TH,,51.9606,5.973,-1,LIPSA MOHANTY,ANP0DEG5ZU0THLIPSA MOHANTY,4.5,#N/A
12,10/24/2022 18:34,10/24/2022 18:35,,,,,1,0,5- Excellent,5,5,A3PVLBH4IG73H5,,52.2296,21.0067,-1,LIPSA MOHANTY,A3PVLBH4IG73H5LIPSA MOHANTY,5,#N/A
13,10/28/2022 11:28,10/28/2022 11:31,,,,,1,0,5- Excellent,5,5,A2ZXPQGF0OU2FK,Thank you for the successful and continuous work!,51.8434,6.8614,-1,LIPSA MOHANTY,A2ZXPQGF0OU2FKLIPSA MOHANTY,5,#N/A
14,11/10/2022 15:12,11/10/2022 15:14,,,,,1,0,5- Excellent,5,5,A2ZXPQGF0OU2FK,,51.8434,6.8614,-1,LIPSA MOHANTY,A2ZXPQGF0OU2FKLIPSA MOHANTY,5,#N/A
15,12/12/2022 12:24,12/12/2022 12:25,,,,,1,0,5- Excellent,5,5,A1YSTGYXL5V2BP,Clear guidance given - very happy with outcome.,54.5898,-5.6864,-1,LIPSA MOHANTY,A1YSTGYXL5V2BPLIPSA MOHANTY,5,#N/A
16,1/6/2023 14:13,1/6/2023 14:18,,,,,1,0,5- Excellent,5,5,A1WBA2FZLB5CRC,"The Amazon team is amazing! Completely helpful, non-judgmental, and full of information. Willing to take care of any special needs we might have.",41.0145,28.9533,-1,LIPSA MOHANTY,A1WBA2FZLB5CRCLIPSA MOHANTY,5,NL
17,1/25/2023 15:10,1/25/2023 15:11,,,,,1,0,4- Good,4,4,A366X19QRLY4KI,,46.0536,11.4564,-1,LIPSA MOHANTY,A366X19QRLY4KILIPSA MOHANTY,4,#N/A
18,2/2/2023 12:10,2/2/2023 12:19,,,,,1,0,5- Excellent,5,5,A3SPBNBRY5GT11,,24.6869,46.7224,-1,LIPSA MOHANTY,A3SPBNBRY5GT11LIPSA MOHANTY,5,#N/A
19,2/9/2023 8:19,2/9/2023 8:20,,,,,1,0,5- Excellent,5,5,ADS8DDWE5HQR9,,1.2929,103.8547,-1,LIPSA MOHANTY,ADS8DDWE5HQR9LIPSA MOHANTY,5,SG
20,3/15/2023 11:11,3/15/2023 11:17,,,,,1,0,5- Excellent,5,5,A3K8JXZ7EYTJEU,,41.2203,1.7227,-1,LIPSA MOHANTY,A3K8JXZ7EYTJEULIPSA MOHANTY,5,EU
21,3/15/2023 11:21,3/15/2023 11:23,,,,,1,0,5- Excellent,5,5,AYCOGIAFLKY3G,I can easily authorize another app by guidance of Lipsa,19.0748,72.8856,-1,LIPSA MOHANTY,AYCOGIAFLKY3GLIPSA MOHANTY,5,AE
22,4/12/2023 15:38,4/12/2023 15:40,,,,,1,0,5- Excellent,5,5,A1DCDPWV2A0EO7,Took a while to get Developer access but Lipsa guided us through as best she could and with that help we were able to get over the line and understand what needed to be done to complete the process.,54.5396,-5.975,-1,LIPSA MOHANTY,A1DCDPWV2A0EO7LIPSA MOHANTY,5,EU
